5/9/2021 6:51:02 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:03 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:03 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:04 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:04 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:05 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:05 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:06 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:07 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:51:07 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:08 AM Se conecto con ip:168.196.245.137
5/9/2021 6:57:18 AM Transportó a deidhara hacia Mapa13 X:123 Y:1
5/9/2021 6:57:33 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:33 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:34 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:34 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:35 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:35 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:36 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:36 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:37 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:37 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:38 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:38 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:38 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:39 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:39 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:40 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:40 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:41 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:41 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:41 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:42 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:43 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:57:43 AM /TELEPLOC a x:225 Y:362 Map:13
5/9/2021 6:58:27 AM Transportó a deidhara hacia Mapa1 X:787 Y:513
5/9/2021 6:58:37 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:37 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:38 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:43 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:44 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:44 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:45 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:46 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:47 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:52 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 6:58:53 AM /TELEPLOC a x:189 Y:45 Map:1
5/9/2021 7:04:18 AM Se conecto con ip:168.196.245.137
5/9/2021 7:04:32 AM Transportó a deidhara hacia Mapa13 X:43 Y:676
5/9/2021 7:05:05 AM Transportó a deidhara hacia Mapa13 X:42 Y:675
5/9/2021 7:10:36 AM Se conecto con ip:168.196.245.137
5/9/2021 7:10:46 AM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 7:11:13 AM Transportó a deidhara hacia Mapa2 X:50 Y:50
5/9/2021 7:13:10 AM Transportó a deidhara hacia Mapa3 X:50 Y:50
5/9/2021 11:48:18 AM Se conecto con ip:168.196.245.137
5/9/2021 1:50:57 PM Se conecto con ip:168.196.245.137
5/9/2021 1:51:26 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 1:51:31 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:32 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:32 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:33 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:33 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:34 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 1:51:35 PM /TELEPLOC a x:42 Y:55 Map:1
5/9/2021 2:09:30 PM Se conecto con ip:168.196.245.137
5/9/2021 2:16:45 PM Se conecto con ip:168.196.245.137
5/9/2021 2:19:39 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 2:19:42 PM /TELEPLOC a x:160 Y:342 Map:1
5/9/2021 2:19:43 PM /TELEPLOC a x:160 Y:342 Map:1
5/9/2021 2:26:01 PM Se conecto con ip:168.196.245.137
5/9/2021 2:26:30 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:26:30 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:26:31 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:26:31 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:26:31 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:28:13 PM Se conecto con ip:168.196.245.137
5/9/2021 2:29:30 PM Se conecto con ip:168.196.245.137
5/9/2021 2:29:34 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:29:36 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:29:38 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:29:39 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:29:39 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:29:40 PM /TELEPLOC a x:295 Y:319 Map:1
5/9/2021 2:30:43 PM Se conecto con ip:168.196.245.137
5/9/2021 2:32:27 PM Sumoneo a Margareth <Quest Newbie Dungeon> ' EJEMPLO DE NPC QUEST DEL NUEVO SISTEMA SACADO DE AO20 en mapa 1
5/9/2021 5:24:22 PM Se conecto con ip:168.196.245.137
5/9/2021 5:27:26 PM Se conecto con ip:168.196.245.137
5/9/2021 5:30:52 PM Se conecto con ip:168.196.245.137
5/9/2021 5:35:04 PM Se conecto con ip:168.196.245.137
5/9/2021 5:35:07 PM /TELEPLOC a x:325 Y:876 Map:1
5/9/2021 5:35:37 PM Transportó a deidhara hacia Mapa24 X:81 Y:8
5/9/2021 5:40:32 PM Se conecto con ip:168.196.245.137
5/9/2021 5:45:04 PM Se conecto con ip:168.196.245.137
5/9/2021 5:58:10 PM Se conecto con ip:168.196.245.137
5/9/2021 5:58:28 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 5:58:35 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:35 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:36 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:37 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:37 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:37 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 5:58:38 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:00:58 PM /TELEPLOC a x:83 Y:10 Map:24
5/9/2021 6:01:24 PM /TELEPLOC a x:83 Y:10 Map:24
5/9/2021 6:01:25 PM /TELEPLOC a x:83 Y:10 Map:24
5/9/2021 6:01:38 PM Transportó a benjamin hacia Mapa24 X:98 Y:27
5/9/2021 6:01:56 PM Transportó a benjamin hacia Mapa24 X:85 Y:20
5/9/2021 6:04:33 PM Transportó a deidhara hacia Mapa24 X:50 Y:50
5/9/2021 6:04:35 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:36 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:36 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:37 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:37 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:37 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:38 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:38 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:39 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:39 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:40 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:40 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:04:41 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:03 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:04 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:05 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:05 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:06 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:07 PM /TELEPLOC a x:53 Y:49 Map:24
5/9/2021 6:05:24 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:24 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:25 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:26 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:36 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:36 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:37 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:37 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:38 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:39 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:39 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:39 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:40 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:40 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:42 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:44 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:44 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:45 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:45 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:05:46 PM /TELEPLOC a x:90 Y:39 Map:24
5/9/2021 6:06:17 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 6:06:19 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:19 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:20 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:20 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:21 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:21 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:21 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:23 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:24 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:26 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:26 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:28 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:29 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:30 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:31 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:31 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:06:32 PM /TELEPLOC a x:109 Y:9 Map:1
5/9/2021 6:08:18 PM /TELEPLOC a x:306 Y:859 Map:24
5/9/2021 6:08:41 PM Se conecto con ip:168.196.245.137
5/9/2021 6:25:13 PM Se conecto con ip:168.196.245.137
5/9/2021 6:27:19 PM /TELEPLOC a x:306 Y:863 Map:24
5/9/2021 6:27:20 PM /TELEPLOC a x:306 Y:863 Map:24
5/9/2021 6:27:20 PM /TELEPLOC a x:306 Y:863 Map:24
5/9/2021 6:27:20 PM /TELEPLOC a x:306 Y:863 Map:24
5/9/2021 6:48:25 PM Se conecto con ip:168.196.245.137
5/9/2021 6:48:33 PM Transportó a deidhara hacia Mapa27 X:50 Y:50
5/9/2021 6:48:35 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:36 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:36 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:37 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:37 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:38 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:48:39 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 6:49:43 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 6:49:45 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:45 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:46 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:46 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:47 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:47 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:49:48 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 6:56:19 PM Transportó a deidhara hacia Mapa1 X:16 Y:24
5/9/2021 6:56:45 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:46 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:46 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:47 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:47 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:47 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:56:49 PM /TELEPLOC a x:310 Y:865 Map:1
5/9/2021 6:59:39 PM Se conecto con ip:168.196.245.137
5/9/2021 7:03:07 PM Se conecto con ip:168.196.245.137
5/9/2021 7:03:23 PM Se conecto con ip:168.196.245.137
5/9/2021 7:03:45 PM /TELEPLOC a x:326 Y:877 Map:1
5/9/2021 7:09:27 PM Se conecto con ip:168.196.245.137
5/9/2021 7:09:42 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 7:09:44 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:09:44 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:09:45 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:09:45 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:09:46 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:09:47 PM /TELEPLOC a x:91 Y:13 Map:1
5/9/2021 7:10:40 PM Transportó a feoo hacia Mapa1 X:301 Y:858
5/9/2021 7:13:35 PM Se conecto con ip:168.196.245.137
5/9/2021 7:22:21 PM Se conecto con ip:168.196.245.137
5/9/2021 7:22:30 PM Transportó a deidhara hacia Mapa27 X:50 Y:50
5/9/2021 7:22:32 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:22:33 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:22:33 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:22:33 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:22:34 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:31:47 PM Se conecto con ip:168.196.245.137
5/9/2021 7:32:29 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:29 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:30 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:30 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:31 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:31 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:32 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:32 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:33 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:32:34 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:24 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:24 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:25 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:25 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:26 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:26 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:27 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:27 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:27 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:28 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:29 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:29 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:29 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:30 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:30 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:31 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:31 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:32 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:32 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:33 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:34 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:34 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:35 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:35 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:36 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:36 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:37 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:38 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:39 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:39 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:40 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:40 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:41 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:41 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:42 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:42 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:43 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:44 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:44 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:45 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:45 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:46 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:46 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:47 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:47 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:48 PM /TELEPLOC a x:0 Y:0 Map:27
5/9/2021 7:33:53 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 7:33:56 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 7:35:11 PM Se conecto con ip:168.196.245.137
5/9/2021 7:35:13 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:14 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:14 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:15 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:15 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:16 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:18 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:18 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:19 PM /TELEPLOC a x:199 Y:1250 Map:8
5/9/2021 7:35:24 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:24 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:25 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:26 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:26 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:27 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:28 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:28 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:29 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:30 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:30 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:50 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:56 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:58 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:58 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:58 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:59 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:35:59 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:36:00 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:36:00 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:36:01 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:36:24 PM Se conecto con ip:168.196.245.137
5/9/2021 7:37:47 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:37:48 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:37:49 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:37:49 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:37:50 PM /TELEPLOC a x:199 Y:1250 Map:1
5/9/2021 7:40:10 PM Transportó a benjamin hacia Mapa1 X:187 Y:1218
5/9/2021 7:41:10 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:11 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:11 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:12 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:12 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:13 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:13 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:14 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:14 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:15 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:15 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:16 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:17 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:17 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:18 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:18 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:19 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:20 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:28 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:33 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:34 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:34 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:41:35 PM /TELEPLOC a x:4 Y:2 Map:3
5/9/2021 7:43:22 PM Transportó a benjamin hacia Mapa1 X:322 Y:241
5/9/2021 7:48:03 PM Se conecto con ip:168.196.245.137
5/9/2021 7:50:48 PM Transportó a feoo hacia Mapa24 X:90 Y:103
5/9/2021 7:51:33 PM Transportó a deidhara hacia Mapa24 X:82 Y:111
5/9/2021 7:51:36 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:51:36 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:51:37 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:52:37 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:52:58 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:52:58 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:52:59 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:00 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:09 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:12 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:35 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:36 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:36 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:37 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:38 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:40 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:52 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:52 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:53 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:53 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:54 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:53:56 PM /TELEPLOC a x:315 Y:250 Map:24
5/9/2021 7:55:51 PM Se conecto con ip:168.196.245.137
5/9/2021 7:56:12 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/9/2021 7:56:13 PM /TELEPLOC a x:0 Y:0 Map:1
5/9/2021 7:56:15 PM /TELEPLOC a x:0 Y:0 Map:1
